pipeline,s2,s3,s4,makespan,makespan_sched,cp_comm,max_load,edge_cut,load_imbalance,connected,valid,max_imem,imem_ok,n_gpus_used,omega,ratio_to_omega,time_s,error,error_code,asgn_hash,tb_hash,unique_hw_sim,tb_fname
2d|3a,2d,3a,,209,209,31.0,59,57,1.477308,False,True,99,True,16,48,4.3542,0.043,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,e451368e658c6eacd9b29c6b040c6cbf6a62d46ca689f814deda12ceef00f5b9,True,tb_2d_3a_none
2d|3c,2d,3c,,210,210,31.0,59,57,1.477308,False,True,99,True,16,48,4.375,0.154,,E_OK,58a5e7f1d550db73bf51d3b66889e74c5c9375f0d2044b29ee10e02cae44a0ff,a8b8dd9e4b9cfe272166396b3330ac11ad539bdff9100c0f0a03af6ccf7a1e11,True,tb_2d_3c_none
2g|3i,2g,3i,,212,212,25.0,59,104,1.477308,False,True,84,True,16,48,4.4167,0.235,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,81cee5c6f0149ca28c7d7c75ab25b10300eb51b91d406c227640c3e84cd08c29,True,tb_2g_3i_none
2g|3j,2g,3j,,212,212,25.0,59,104,1.477308,False,True,85,True,16,48,4.4167,0.272,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,a03b577fb83c74e3982b6ff34d573868d4937d93e50d0e6403ae470e645aa365,True,tb_2g_3j_none
2g|3b,2g,3b,,212,212,25.0,59,104,1.477308,False,True,85,True,16,48,4.4167,0.151,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,7c744aa16f2826335d3df583ba671222bd07e0ad5582ff2a222316c7f7ebb162,True,tb_2g_3b_none
2g|3g,2g,3g,,212,212,25.0,59,104,1.477308,False,True,84,True,16,48,4.4167,0.113,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,7c4732ce2187ff73ed1fd8dacef72e9e55713490c982fffb68167b2a957e7550,False,
2g|3e,2g,3e,,213,213,25.0,59,104,1.477308,False,True,85,True,16,48,4.4375,0.155,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,face98bce437afff7ab9845a9605435b9cd35846f91f3b8fe8eb346a477ee8a8,True,tb_2g_3e_none
2g|3d,2g,3d,,214,214,25.0,59,104,1.477308,False,True,85,True,16,48,4.4583,0.317,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,7c744aa16f2826335d3df583ba671222bd07e0ad5582ff2a222316c7f7ebb162,False,
2g|3a,2g,3a,,215,215,25.0,59,104,1.477308,False,True,84,True,16,48,4.4792,0.112,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,7c4732ce2187ff73ed1fd8dacef72e9e55713490c982fffb68167b2a957e7550,True,tb_2g_3a_none
2g|3c,2g,3c,,215,215,25.0,59,104,1.477308,False,True,85,True,16,48,4.4792,0.164,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,7c744aa16f2826335d3df583ba671222bd07e0ad5582ff2a222316c7f7ebb162,False,
2g|3f,2g,3f,,216,216,25.0,59,104,1.477308,False,True,84,True,16,48,4.5,0.113,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,7c4732ce2187ff73ed1fd8dacef72e9e55713490c982fffb68167b2a957e7550,False,
2g|3h,2g,3h,,216,216,25.0,59,104,1.477308,False,True,85,True,16,48,4.5,4.288,,E_OK,0ad8658cc03ee0acb84bcce250b427e6a36af9c7fd22f71d13a6b9f5c18b0f8e,5734692ad9d9836c9187fa51b5d4bc18732bd1f024e785800dc698b558c52c86,True,tb_2g_3h_none
2r|3d,2r,3d,,272,272,42.0,60,203,1.502347,False,True,105,True,16,48,5.6667,0.496,,E_OK,f193a8e3b15615c6b1d225dd8aada0a23c0dfabbf08fbf19476ae5b0942109fb,17cad28171a5f8412244fb913ad9563a5475cc28d56c4f9adc9692f9aa20f2d4,True,tb_2r_3d_none
